artid,journal,volume,issue,year,month,pages,cited3,cited2012,aut_num,ack_num,com_num,aut_cluster,ack_cluster,com_cluster,bip_cluster,aut_jaccard,ack_jaccard,com_jaccard,aut_density,ack_density,com_density,bip_density,aut_avgdegree,ack_avgdegree,com_avgdegree,bip_avgdegree,aut_flowhier,ack_flowhier,com_flowhier,aut_numcomp,ack_numcomp,com_numcomp,bip_numcomp
830,socnetworks,29,2,2007,5,173-191,24,103,4,0,4,0.0,99,0.0,0.0,0.277327610661,99,0.277327610661,1.5,0.0,1.5,0.0,4.5,0.0,4.5,0.0,0.0,99,0.0,2,0,2,4

831,socnetworks,29,2,2007,5,192-215,25,83,5,0,5,0.866666666667,99,0.866666666667,0.0,0.204467100321,99,0.204467100321,2.2,0.0,2.2,0.0,8.8,0.0,8.8,0.0,0.0,99,0.0,1,0,1,5

832,socnetworks,29,2,2007,5,216-230,9,25,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

833,socnetworks,29,2,2007,5,231-248,15,39,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

834,socnetworks,29,2,2007,5,249-265,2,10,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

835,socnetworks,29,2,2007,5,266-278,2,2,2,0,2,99,99,99,0.0,0.133333333333,99,0.133333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

836,socnetworks,29,2,2007,5,279-299,10,18,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

837,socnetworks,29,2,2007,5,300-315,6,23,3,0,3,0.0,99,0.0,0.0,0.444444444444,99,0.444444444444,0.666666666667,0.0,0.666666666667,0.0,1.33333333333,0.0,1.33333333333,0.0,0.0,99,0.0,2,0,2,3

838,socnetworks,29,1,2007,1,1-10,3,5,5,1,6,0.6,99,0.5,0.0,0.8,99,0.55706539075,0.3,0.0,0.2,0.0,1.2,0.0,1.0,0.0,0.0,99,0.0,3,1,4,6

839,socnetworks,29,1,2007,1,11-24,4,5,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

840,socnetworks,29,1,2007,1,25-43,3,7,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

841,socnetworks,29,1,2007,1,44-58,3,10,2,0,2,99,99,99,0.0,0.0181818181818,99,0.0181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

842,socnetworks,29,1,2007,1,59-69,1,4,1,2,3,99,99,0.0,0.0,99,0.0666666666667,0.0222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

843,socnetworks,29,1,2007,1,70-80,1,7,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

844,socnetworks,29,1,2007,1,81-92,1,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

845,socnetworks,29,1,2007,1,93-104,9,37,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

846,socnetworks,29,1,2007,1,105-126,4,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

847,socnetworks,29,1,2007,1,127-136,1,4,3,0,3,0.0,99,0.0,0.0,0.5,99,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

848,socnetworks,29,1,2007,1,137-142,2,4,1,2,3,99,99,0.0,0.0,99,0.046511627907,0.0253077975376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

849,socnetworks,29,1,2007,1,143-153,3,13,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

850,socnetworks,28,4,2006,10,283-296,6,15,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

851,socnetworks,28,4,2006,10,297-309,4,7,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

852,socnetworks,28,4,2006,10,310-330,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

853,socnetworks,28,4,2006,10,331-362,4,7,2,0,2,99,99,99,0.0,0.0769230769231,99,0.0769230769231,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,99,0.0,1,0,1,2

854,socnetworks,28,4,2006,10,363-376,0,2,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

855,socnetworks,28,4,2006,10,377-396,1,2,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

856,socnetworks,28,4,2006,10,397-426,2,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

857,socnetworks,28,4,2006,10,427-441,7,20,3,0,3,0.0,99,0.0,0.0,0.233333333333,99,0.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

858,socnetworks,28,4,2006,10,442-448,1,4,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

859,socnetworks,28,4,2006,10,449-453,1,1,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

860,socnetworks,28,4,2006,10,454-465,7,15,1,1,2,99,99,99,0.0,99,99,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

861,socnetworks,28,4,2006,10,466-484,16,88,2,1,3,99,99,0.0,0.0,0.0555555555556,99,0.0516975308642,1.5,0.0,0.5,0.0,1.5,0.0,1.0,0.0,0.0,99,0.0,1,1,2,3

862,socnetworks,28,3,2006,7,187-208,2,9,2,2,4,99,99,0.0,0.0,0.157894736842,0.0454545454545,0.0644173295909,1.5,0.0,0.25,0.0,1.5,0.0,0.75,0.0,0.0,99,0.0,1,2,3,4

863,socnetworks,28,3,2006,7,209-231,2,8,2,4,6,99,0.0,0.866666666667,0.166666666667,0.857142857143,0.380458089669,0.457839801524,1.0,0.25,0.533333333333,1.375,1.0,0.75,2.66666666667,1.83333333333,0.0,0.333333333333,0.5,1,2,1,1

864,socnetworks,28,3,2006,7,232-246,2,10,4,0,4,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

865,socnetworks,28,3,2006,7,247-268,11,51,1,3,4,99,0.0,0.0,0.0,99,0.184615384615,0.135323565324,0.0,0.0,0.166666666667,0.666666666667,0.0,0.0,0.5,0.5,99,99,0.0,1,3,3,3

866,socnetworks,28,2,2006,5,97-123,2,9,5,0,5,1.0,99,1.0,0.0,0.413892336212,99,0.413892336212,1.6,0.0,1.6,0.0,6.4,0.0,6.4,0.0,0.125,99,0.125,1,0,1,5

867,socnetworks,28,2,2006,5,124-136,14,48,3,0,3,0.0,99,0.0,0.0,0.0639730639731,99,0.0639730639731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

868,socnetworks,28,2,2006,5,137-164,9,14,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

869,socnetworks,28,2,2006,5,165-178,0,8,3,0,3,0.0,99,0.0,0.0,0.5,99,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

870,socnetworks,28,1,2006,1,1-23,8,16,2,4,6,99,0.0,0.0,0.0,1.0,0.115105180676,0.173079109307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,4,6,6

871,socnetworks,28,1,2006,1,24-37,6,22,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

872,socnetworks,28,1,2006,1,38-55,0,6,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

873,socnetworks,28,1,2006,1,56-84,9,42,2,1,3,99,99,0.0,0.0,0.142857142857,99,0.110914541255,1.0,0.0,1.33333333333,3.0,1.0,0.0,2.66666666667,2.0,0.0,99,0.0,1,1,1,2

874,socnetworks,28,1,2006,1,85-96,1,5,4,0,4,0.75,99,0.75,0.0,0.53373015873,99,0.53373015873,0.666666666667,0.0,0.666666666667,0.0,2.0,0.0,2.0,0.0,0.0,99,0.0,2,0,2,4

875,socnetworks,27,4,2005,10,289-300,5,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

876,socnetworks,27,4,2005,10,301-315,0,5,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

877,socnetworks,27,4,2005,10,317-335,6,38,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

878,socnetworks,27,4,2005,10,337-358,1,7,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

879,socnetworks,27,4,2005,10,359-376,4,16,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

880,socnetworks,27,3,2005,7,169-186,9,23,1,2,3,99,99,0.0,0.0,99,0.0322580645161,0.010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

881,socnetworks,27,3,2005,7,187-203,8,82,2,0,2,99,99,99,0.0,0.0,99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

882,socnetworks,27,3,2005,7,205-229,3,9,2,0,2,99,99,99,0.0,0.555555555556,99,0.555555555556,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,99,0.0,1,0,1,2

883,socnetworks,27,3,2005,7,231-247,1,2,1,2,3,99,99,0.0,0.0,99,0.3,0.151587301587,0.0,0.5,0.166666666667,0.0,0.0,0.5,0.333333333333,0.0,99,1.0,1.0,1,1,2,3

884,socnetworks,27,3,2005,7,249-274,3,11,3,0,3,0.0,99,0.0,0.0,0.5,99,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

885,socnetworks,27,2,2005,5,95-106,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

886,socnetworks,27,2,2005,5,107-117,2,8,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

887,socnetworks,27,2,2005,5,119-137,3,12,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

888,socnetworks,27,2,2005,5,139-153,0,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

889,socnetworks,27,1,2005,1,1-29,12,54,2,2,4,99,99,0.0,0.0,0.0540540540541,0.12,0.0965883740884,0.0,0.0,0.0833333333333,0.25,0.0,0.0,0.25,0.25,99,99,1.0,2,2,3,3

890,socnetworks,27,1,2005,1,31-38,3,38,2,0,2,99,99,99,0.0,0.0555555555556,99,0.0555555555556,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,99,0.0,1,0,1,2

891,socnetworks,27,1,2005,1,39-54,22,201,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

892,socnetworks,27,1,2005,1,55-71,13,177,1,1,2,99,99,99,0.0,99,99,0.0555555555556,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,99,99,0.0,1,1,1,1

893,socnetworks,27,1,2005,1,73-88,2,23,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

894,socnetworks,26,4,2004,10,289-307,5,37,1,5,6,99,0.0,0.0,0.0,99,0.066021030315,0.0581554343514,0.0,0.1,0.0666666666667,0.0,0.0,0.4,0.333333333333,0.0,99,1.0,1.0,1,3,4,6

895,socnetworks,26,4,2004,10,309-321,5,23,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

896,socnetworks,26,4,2004,10,323-329,1,11,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

897,socnetworks,26,4,2004,10,331-338,3,11,2,0,2,99,99,99,0.0,0.0,99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

898,socnetworks,26,3,2004,7,189-203,1,6,3,0,3,0.0,99,0.0,0.0,0.466666666667,99,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

899,socnetworks,26,3,2004,7,205-219,1,4,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

900,socnetworks,26,3,2004,7,221-255,5,27,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

901,socnetworks,26,3,2004,7,257-283,7,18,3,2,5,1.0,99,0.6,0.0,0.390381223715,0.16,0.208168546681,3.33333333333,1.0,1.1,0.0,6.66666666667,1.0,4.4,0.0,0.0,0.0,0.0,1,1,2,5

902,socnetworks,26,2,2004,5,91-111,4,21,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

903,socnetworks,26,2,2004,5,113-139,3,20,3,0,3,0.0,99,0.0,0.0,0.12404040404,99,0.12404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

904,socnetworks,26,2,2004,5,141-154,0,1,4,0,4,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

905,socnetworks,26,2,2004,5,155-174,16,86,3,0,3,0.0,99,0.0,0.0,0.205026455026,99,0.205026455026,0.166666666667,0.0,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,0.0,1.0,99,1.0,2,0,2,3

906,socnetworks,26,2,2004,5,175-188,1,1,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

907,socnetworks,25,4,2003,10,283-307,9,67,2,1,3,99,99,0.0,0.0,0.166666666667,99,0.0997150997151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

908,socnetworks,25,4,2003,10,309-332,3,19,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,99,99,0.0,1,1,1,1

909,socnetworks,25,4,2003,10,333-347,1,10,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

910,socnetworks,25,3,2003,7,197-210,12,73,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

911,socnetworks,25,3,2003,7,211-230,16,130,2,0,2,99,99,99,0.0,0.0,99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

912,socnetworks,25,3,2003,7,231-249,5,36,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

913,socnetworks,25,3,2003,7,251-280,5,14,1,4,5,99,0.0,0.0,0.0,99,0.0366091780435,0.0417571734928,0.0,0.0,0.05,0.25,0.0,0.0,0.2,0.2,99,99,1.0,1,4,4,4

914,socnetworks,25,2,2003,5,103-140,2,22,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

915,socnetworks,25,2,2003,5,141-160,1,9,6,0,6,0.5,99,0.5,0.0,0.600601250601,99,0.600601250601,0.266666666667,0.0,0.266666666667,0.0,1.33333333333,0.0,1.33333333333,0.0,0.0,99,0.0,4,0,4,6

916,socnetworks,25,2,2003,5,161-174,1,1,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

917,socnetworks,25,2,2003,5,175-195,2,17,4,0,4,0.0,99,0.0,0.0,0.566666666667,99,0.566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

918,socnetworks,25,1,2003,1,1-16,3,21,1,2,3,99,99,0.0,0.0,99,0.0384615384615,0.0379777455249,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.333333333333,0.333333333333,99,99,1.0,1,2,2,2

919,socnetworks,25,1,2003,1,17-49,4,35,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

920,socnetworks,25,1,2003,1,51-65,1,4,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

921,socnetworks,25,1,2003,1,67-82,2,6,2,2,4,99,99,0.0,0.0,0.333333333333,0.133333333333,0.190223665224,0.0,0.5,0.0833333333333,0.0,0.0,0.5,0.25,0.0,99,1.0,1.0,2,1,3,4

922,socnetworks,25,1,2003,1,83-95,17,61,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

923,socnetworks,24,4,2002,10,315-331,0,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

924,socnetworks,24,4,2002,10,333-363,7,84,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

925,socnetworks,24,4,2002,10,365-383,1,25,2,0,2,99,99,99,0.0,0.5,99,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

926,socnetworks,24,4,2002,10,385-394,3,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

927,socnetworks,24,4,2002,10,395-406,0,3,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

928,socnetworks,24,4,2002,10,407-422,2,41,1,5,6,99,0.0,0.0,0.0,99,0.0464672970073,0.0366204244018,0.0,0.0,0.0666666666667,0.4,0.0,0.0,0.333333333333,0.333333333333,99,99,1.0,1,5,4,4

929,socnetworks,24,4,2002,10,423-444,0,12,2,0,2,99,99,99,0.0,0.104166666667,99,0.104166666667,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,1,0,1,2

930,socnetworks,24,3,2002,7,185-199,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

931,socnetworks,24,3,2002,7,201-229,0,9,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

932,socnetworks,24,3,2002,7,231-259,1,12,4,1,5,0.0,99,0.0,0.0,0.290305010893,99,0.321510941759,0.166666666667,0.0,0.1,0.0,0.5,0.0,0.4,0.0,0.0,99,0.0,3,1,4,5

933,socnetworks,24,3,2002,7,261-277,1,3,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

934,socnetworks,24,3,2002,7,279-290,4,24,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

935,socnetworks,24,3,2002,7,291-310,1,9,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

936,socnetworks,24,2,2002,5,93-119,1,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

937,socnetworks,24,2,2002,5,121-133,0,3,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

938,socnetworks,24,2,2002,5,135-160,2,5,1,2,3,99,99,0.0,0.0,99,0.0714285714286,0.0436748436748,0.0,0.5,0.333333333333,0.5,0.0,0.5,0.666666666667,0.333333333333,99,1.0,1.0,1,1,1,2

939,socnetworks,24,2,2002,5,161-182,1,2,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

940,socnetworks,23,4,2001,10,245-260,1,1,2,3,5,99,0.0,0.0,0.0,0.230769230769,0.095652173913,0.118494931903,0.0,0.333333333333,0.1,0.0,0.0,0.666666666667,0.4,0.0,99,1.0,1.0,2,2,4,5

941,socnetworks,23,4,2001,10,261-283,2,36,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

942,socnetworks,23,4,2001,10,285-295,1,8,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

943,socnetworks,23,4,2001,10,297-320,3,40,2,0,2,99,99,99,0.0,0.1,99,0.1,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,99,0.0,1,0,1,2

944,socnetworks,23,3,2001,7,167-189,2,29,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

945,socnetworks,23,3,2001,7,191-201,2,73,2,0,2,99,99,99,0.0,0.0,99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

946,socnetworks,23,3,2001,7,203-214,1,5,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

947,socnetworks,23,3,2001,7,215-235,2,51,3,0,3,0.0,99,0.0,0.0,0.152777777778,99,0.152777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

948,socnetworks,23,3,2001,7,237-243,1,14,2,0,2,99,99,99,0.0,0.5,99,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

949,socnetworks,23,1,2001,1,1-30,5,38,3,2,4,0.0,99,0.75,0.25,0.304300637634,1.0,0.334993894994,2.66666666667,0.0,1.58333333333,0.5,5.33333333333,0.0,4.75,0.75,0.0,99,0.0,2,1,2,2

950,socnetworks,23,1,2001,1,31-72,2,21,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

951,socnetworks,23,1,2001,1,73-85,0,6,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

952,socnetworks,22,4,2000,10,285-298,0,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

953,socnetworks,22,4,2000,10,299-312,2,8,2,4,6,99,0.0,0.0,0.0,0.583333333333,0.427777777778,0.312566349772,1.0,0.25,0.166666666667,0.0,1.0,0.75,0.833333333333,0.0,0.0,0.333333333333,0.2,1,2,3,6

954,socnetworks,22,4,2000,10,313-335,2,5,2,0,2,99,99,99,0.0,0.04,99,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

955,socnetworks,22,4,2000,10,337-355,1,15,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

956,socnetworks,22,4,2000,10,357-365,0,24,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

957,socnetworks,22,3,2000,7,187-220,2,24,3,0,3,0.0,99,0.0,0.0,1.0,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

958,socnetworks,22,3,2000,7,221-249,1,20,1,2,3,99,99,0.0,0.0,99,0.0833333333333,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

959,socnetworks,22,3,2000,7,251-272,0,12,2,1,3,99,99,0.0,0.0,0.172413793103,99,0.25645456139,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.666666666667,1.0,99,0.333333333333,1,1,1,2

960,socnetworks,22,3,2000,7,273-283,1,29,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

961,socnetworks,22,2,2000,5,93-121,1,10,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

962,socnetworks,22,2,2000,5,123-140,1,27,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

