egoname,author,num_acknowledged,num_authored,indegree,outdegree,total_coauthors,unique_coauthors,citation,z_score,mentor_index,avg_coauth_per_article,log_citation,log_ack,log_coauthor,log_z,ack_sq,N_only_coauth,N_only_ack
Marc Schneiberg,Marc Schneiberg,8,3,15,13,4,4,315.0,-0.1867137957240292,0.75,1.3333333333333333,5.755742213586912,2.1972245773362196,1.6094379124341003,-0.20667219660423913,64,3.0,12.0
Karl E. Bauman,Karl E. Bauman,0,2,0,1,8,6,215.0,0.06024478374187728,0.666666666667,4.0,5.375278407684165,0.0,1.9459101490553132,0.05849980952257074,0,6.0,1.0
Elizabeth Rudd,Elizabeth Rudd,3,1,3,0,4,4,11.0,-0.04004317614375196,0.0,4.0,2.4849066497880004,1.3862943611198906,1.6094379124341003,-0.040866970681409126,9,4.0,0.0
Tally Katz Gerro,,1,2,1,5,2,2,120.0,-0.7893982773029218,1.0,1.0,4.795790545596741,0.6931471805599453,1.0986122886681098,-1.5577864993675778,1,,
Sara McLanahan,Sara McLanahan,22,12,27,18,17,13,1371.0,-0.23388574141095983,8.76923076923,1.4166666666666667,7.22402480828583,3.1354942159291497,2.6390573296152584,-0.26642395771631,484,11.0,16.0
Alexandra Loukas,Alexandra Loukas,0,1,0,0,3,3,27.0,-0.003765944303219807,0.0,3.0,3.332204510175204,0.0,1.3862943611198906,-0.003773053325200367,0,3.0,0.0
Daniel Tope,Daniel Tope,2,3,6,8,3,1,45.0,-0.1486940131492535,-10.0,1.0,3.828641396489095,1.0986122886681098,0.6931471805599453,-0.16098365351877314,4,1.0,8.0
Elizabeth Miklya Legerski,Elizabeth Miklya Legerski,0,1,0,1,2,2,18.0,-0.0025001812509817365,-0.5,2.0,2.9444389791664403,0.0,1.0986122886681098,-0.002503311923379887,0,2.0,1.0
Lawrence M. Berger,Lawrence M. Berger,0,4,0,1,11,11,224.0,-0.466759817402164,2.27272727273,2.75,5.41610040220442,0.0,2.4849066497880004,-0.6287833323058516,0,11.0,1.0
Elizabeth Fussell,Elizabeth Fussell,0,2,0,0,1,1,118.0,-0.7429864983388121,-1.0,0.5,4.77912349311153,0.0,0.6931471805599453,-1.3586266598202206,0,1.0,0.0
Judi Bartfeld,Judi Bartfeld,0,1,0,2,0,0,9.0,0.551892387503042,0.0,0.0,2.302585092994046,0.0,0.0,0.4394750814079694,0,0.0,2.0
Kyle Crowder,Kyle Crowder,7,15,5,8,17,7,568.0,-0.18070953280688037,7.57142857143,1.1333333333333333,6.343880434126331,2.0794415416798357,2.0794415416798357,-0.1993165972088821,49,5.0,6.0
Carmentxu Dominicis,Carmentxu Dominicis,0,1,0,0,2,2,11.0,-0.23139073015398473,0.0,2.0,2.4849066497880004,0.0,1.0986122886681098,-0.26317254023453773,0,2.0,0.0
Min Hsiung Huang,,0,3,0,3,0,0,25.0,-0.054854904025147894,0.0,0.0,3.258096538021482,0.0,0.0,-0.05641682256043411,0,,
Dean Lusher,Dean Lusher,1,1,1,0,3,3,834.0,-0.8233813102404538,-6.33333333333,3.0,6.727431724850855,0.6931471805599453,1.3862943611198906,-1.7337621653839776,1,3.0,0.0
Jeffrey W. Lucas,Jeffrey W. Lucas,0,2,0,2,3,3,132.0,0.3726570110973558,0.0,1.5,4.890349128221754,0.0,1.3862943611198906,0.3167482857437504,0,2.0,1.0
Hee Kyung Kwon,,0,1,0,0,4,4,45.0,-0.07580159973484389,0.0,4.0,3.828641396489095,0.0,1.6094379124341003,-0.07882851148757287,0,,
Kathleen E. Hull,Kathleen E. Hull,0,1,0,1,2,2,36.0,-0.051261000734000695,-1.5,2.0,3.6109179126442243,0.0,1.0986122886681098,-0.052621545316068455,0,2.0,1.0
Sunita Bose,Sunita Bose,0,3,0,1,5,2,126.0,-0.16194270338266534,-10.0,1.6666666666666667,4.844187086458591,0.0,1.0986122886681098,-0.17666880778567257,0,2.0,1.0
Jeremy Travis,Jeremy Travis,1,1,2,1,1,1,362.0,-0.34165006849714585,0.0,1.0,5.8944028342648505,0.6931471805599453,0.6931471805599453,-0.41801867822345323,1,1.0,1.0
Megan Andrew,Megan Andrew,0,1,0,4,1,1,22.0,-0.3094759390663701,-3.0,1.0,3.1354942159291497,0.0,0.6931471805599453,-0.37030446107206616,0,1.0,4.0
J. Scott Long,J. Scott Long,15,1,19,0,2,2,55.0,-0.14002701736225154,-1.0,2.0,4.02535169073515,2.772588722239781,1.0986122886681098,-0.15085430576556375,225,2.0,0.0
Francois Nielsen,François Nielsen,1,1,1,0,0,0,148.0,0.039983815326818384,0.0,0.0,5.003946305945459,0.6931471805599453,0.0,0.03920515084643767,1,,
Kevin Lewis,Kevin Lewis,0,1,0,1,4,4,363.0,-0.13005722492137434,-2.5,4.0,5.8971538676367405,0.0,1.6094379124341003,-0.13932784526852324,0,4.0,1.0
Magnus Bygren,Magnus Bygren,1,1,1,2,0,0,49.0,-0.08987087466413547,0.0,0.0,3.912023005428146,0.6931471805599453,0.0,-0.09416879356404524,1,0.0,2.0
M. Y. Choi,M. Y. Choi,0,1,0,0,3,3,10.0,0.003948198997481418,0.0,3.0,2.3978952727983707,0.0,1.3862943611198906,0.003940425314466563,0,3.0,0.0
Anne Roeters,Anne Roeters,0,1,0,0,2,2,31.0,-0.20693217068075645,-2.5,2.0,3.4657359027997265,0.0,1.0986122886681098,-0.23184652592419222,0,2.0,0.0
Gregory Acs,Gregory Acs,1,1,1,2,0,0,23.0,-0.01345164325266297,0.0,0.0,3.1780538303479458,0.6931471805599453,0.0,-0.013542936223787116,1,0.0,2.0
Karrie Ann Snyder,Karrie Ann Snyder,1,1,1,4,0,0,23.0,-0.04470755570539776,0.0,0.0,3.1780538303479458,0.6931471805599453,0.0,-0.04573776098627265,1,0.0,4.0
David R. Johnson,David R. Johnson,11,6,21,9,11,8,201.0,-0.6394186243501221,-1.625,1.8333333333333333,5.308267697401205,2.4849066497880004,2.1972245773362196,-1.0200376177722545,121,6.0,7.0
Eric Petersen,Eric Petersen,0,1,0,0,0,0,24.0,0.11021074947169002,0.0,0.0,3.2188758248682006,0.0,0.0,0.10454986169119072,0,,
Michael Sauder,Michael Sauder,5,2,8,11,2,1,320.0,-0.2204355406405929,0.0,1.0,5.771441123130016,1.791759469228055,0.6931471805599453,-0.24901990069036323,25,1.0,11.0
Reynolds Farley,Reynolds Farley,5,2,7,1,4,3,216.0,-1.321574148404236,-0.666666666667,2.0,5.37989735354046,1.791759469228055,1.3862943611198906,,25,3.0,1.0
Darcy Hango,Darcy Hango,0,1,0,3,0,0,42.0,-0.009879519184408648,0.0,0.0,3.7612001156935624,0.0,0.0,-0.009928645464550556,0,0.0,3.0
Asaf Levanon,Asaf Levanon,0,1,0,0,2,2,136.0,-0.0270474848412609,-5.5,2.0,4.919980925828125,0.0,1.0986122886681098,-0.02742000049601719,0,2.0,0.0
Gregor Koso,Gregor Koso,0,1,0,0,1,1,105.0,-0.024763297463569332,0.0,1.0,4.663439094112067,0.0,0.6931471805599453,-0.025075065616365917,0,1.0,0.0
Dylan Riley,Dylan Riley,3,1,4,2,0,0,31.0,-0.04386707926283861,0.0,0.0,3.4657359027997265,1.3862943611198906,0.0,-0.044858337167689055,9,0.0,2.0
Wenjiang J. Fu,Wenjiang J. Fu,0,1,0,0,3,3,186.0,-0.654354899090212,-4.0,3.0,5.231108616854587,0.0,1.3862943611198906,-1.0623427502489888,0,3.0,0.0
Barry Markovsky,Barry Markovsky,5,2,6,5,5,5,44.0,-0.08635903908609244,-1.2,2.5,3.8066624897703196,1.791759469228055,1.791759469228055,-0.0903176064598775,25,4.0,4.0
Kyle Poppie,Kyle Poppie,0,1,0,2,1,1,36.0,-0.01638928614348916,-1.0,1.0,3.6109179126442243,0.0,0.6931471805599453,-0.016525076206019684,0,1.0,2.0
Shanta Pandey,Shanta Pandey,0,1,0,0,1,1,30.0,0.1021506452769924,-1.0,1.0,3.4339872044851463,0.0,0.6931471805599453,0.09726340309115625,0,1.0,0.0
Thorsten Kneip,Thorsten Kneip,0,1,0,0,1,1,30.0,-0.046546236795683656,0.0,1.0,3.4339872044851463,0.0,0.6931471805599453,-0.0476643467751917,0,1.0,0.0
David H. Demo,David H. Demo,3,1,5,0,1,1,137.0,0.028406501314221556,-2.0,1.0,4.927253685157205,1.3862943611198906,0.6931471805599453,0.028010518165404168,9,1.0,0.0
Michele Lamont,Michèle Lamont,22,3,30,15,3,3,109.0,0.4452256092043762,1.33333333333,1.0,4.700480365792417,3.1354942159291497,1.3862943611198906,0.3682654403145138,484,,
Cynthia Lins Hamlin,Cynthia Lins Hamlin,0,1,0,0,1,1,9.0,2.839197576827837,-1.0,1.0,2.302585092994046,0.0,0.6931471805599453,1.3452633803957892,0,1.0,0.0
John Sandberg,John Sandberg,1,3,2,2,4,3,1011.0,1.1671173613350314,-0.666666666667,1.3333333333333333,6.919683849847411,0.6931471805599453,1.3862943611198906,0.7733978795256539,1,3.0,2.0
Lisa A. Keister,Lisa A. Keister,5,7,8,30,2,2,425.0,2.6202754457171022,2.0,0.2857142857142857,6.054439346269371,1.791759469228055,1.0986122886681098,1.2865501129200843,25,2.0,30.0
Aletha C. Huston,Aletha C. Huston,2,3,7,3,6,5,270.0,-0.10828721753798376,1.0,2.0,5.602118820879701,1.0986122886681098,1.791759469228055,-0.11461119100851286,4,5.0,3.0
Douglas W. Maynard,Douglas W. Maynard,4,2,5,2,2,2,134.0,-0.06897019868893926,0.5,1.0,4.90527477843843,1.6094379124341003,1.0986122886681098,-0.07146399221623978,16,2.0,2.0
Judith Stepan Norris,,3,1,7,1,1,1,11.0,-0.08622222756801008,0.0,1.0,2.4849066497880004,1.3862943611198906,0.6931471805599453,-0.0901678744736157,9,,
C Wesley Younts,,0,2,0,5,3,3,27.0,-0.15309690078889418,0.0,1.5,3.332204510175204,0.0,1.3862943611198906,-0.16616899558423884,0,,
Robert Andersen,Robert Andersen,0,3,0,2,3,3,102.0,0.009025358174482197,1.33333333333,1.0,4.634728988229636,0.0,1.3862943611198906,0.008984873042271592,0,2.0,1.0
Wen Jui Han,,0,2,0,2,3,3,161.0,-0.21780612621401815,-1.0,1.5,5.087596335232384,0.0,1.3862943611198906,-0.24565264872158835,0,,
Kevin MacDonald,Kevin MacDonald,0,1,0,0,0,0,3.0,0.6668775128742507,0.0,0.0,1.3862943611198906,0.0,0.0,0.5109521234891137,0,,
Aimee R. Dechter,Aimée R. Dechter,1,1,1,1,1,1,18.0,-0.17653193610298754,-18.0,1.0,2.9444389791664403,0.6931471805599453,0.6931471805599453,-0.19423051105510333,1,,
Kathleen Marchioro,Kathleen Marchioro,0,1,0,0,1,1,31.0,-0.03621044811503316,0.0,1.0,3.4657359027997265,0.0,0.6931471805599453,-0.0368823153773419,0,1.0,0.0
Peter J. Burke,Peter J. Burke,3,2,5,2,1,1,251.0,-0.021089871995505282,1.0,0.5,5.529429087511423,1.3862943611198906,0.6931471805599453,-0.02131544045660416,9,1.0,2.0
Carolyn A. Kapinus,Carolyn A. Kapinus,1,2,1,0,1,1,8.0,-0.10273976938953532,-2.0,0.5,2.1972245773362196,0.6931471805599453,0.6931471805599453,-0.10840934683445443,1,1.0,0.0
Raymond Garrett Peters,,1,1,5,3,3,3,46.0,-0.06175171060555862,-3.33333333333,3.0,3.8501476017100584,0.6931471805599453,1.3862943611198906,-0.06374066415604814,1,,
Matthew B. Schroeder,Matthew B. Schroeder,0,1,0,2,1,1,53.0,-0.09710056541423825,-7.0,1.0,3.9889840465642745,0.0,0.6931471805599453,-0.10214409988912142,0,1.0,2.0
Robert D. Baller,Robert D. Baller,0,3,0,4,5,4,143.0,-0.2915639771097774,-0.5,1.6666666666666667,4.969813299576001,0.0,1.6094379124341003,-0.3446955233072917,0,3.0,3.0
P. Robert Duimering,P. Robert Duimering,0,1,0,0,2,2,14.0,-0.0025001812509817365,0.0,2.0,2.70805020110221,0.0,1.0986122886681098,-0.002503311923379887,0,2.0,0.0
David O'Sullivan,David O’Sullivan,0,1,0,0,5,5,470.0,-0.7343862610758013,-2.8,5.0,6.154858094016418,0.0,1.791759469228055,-1.3257121348404446,0,,
David J. Eggebeen,David J. Eggebeen,5,4,8,4,4,3,380.0,-0.2694564193883762,1.0,1.0,5.942799375126701,1.791759469228055,1.3862943611198906,-0.3139663909649678,25,3.0,4.0
Lisa M. Martinez,Lisa M. Martinez,0,2,0,2,1,1,68.0,-0.034430105587442875,1.0,0.5,4.23410650459726,0.0,0.6931471805599453,-0.03503678779944741,0,1.0,2.0
Ronda Copher,Ronda Copher,0,1,0,0,1,1,103.0,0.02618370903096641,-1.0,1.0,4.6443908991413725,0.0,0.6931471805599453,0.025846784356808178,0,1.0,0.0
Kevin T. Leicht,Kevin T. Leicht,3,4,6,7,6,5,93.0,-0.0652579404088225,2.0,1.5,4.543294782270004,1.3862943611198906,1.791759469228055,-0.06748465984815369,9,4.0,6.0
Alfred DeMaris,Alfred DeMaris,7,5,9,2,12,9,310.0,-0.11398783623673014,1.66666666667,2.4,5.739792912179234,2.0794415416798357,2.302585092994046,-0.12102459961884689,49,9.0,2.0
Warren B. Miller,Warren B. Miller,0,1,0,2,2,2,15.0,-0.016002757075696237,-0.5,2.0,2.772588722239781,0.0,1.0986122886681098,-0.016132183840004338,0,2.0,2.0
Richard S. John,Richard S. John,0,1,0,0,2,2,38.0,-0.12396704622300067,0.0,2.0,3.6635616461296463,0.0,1.0986122886681098,-0.13235157028640818,0,2.0,0.0
Gilbert C. Gee,Gilbert C. Gee,0,2,0,0,6,6,68.0,-0.09813424715285438,0.5,3.0,4.23410650459726,0.0,1.9459101490553132,-0.10328960275990488,0,6.0,0.0
David Karen,David Karen,0,3,0,1,1,1,18.0,0.5950843689910085,2.0,0.3333333333333333,2.9444389791664403,0.0,0.6931471805599453,0.46692663075699564,0,1.0,1.0
Inessa Levi,Inessa Levi,0,1,0,0,2,2,1.0,0.1726277038399195,0.0,2.0,0.6931471805599453,0.0,1.0986122886681098,0.15924713126233828,0,2.0,0.0
Nicholas Pedriana,Nicholas Pedriana,0,2,0,4,1,1,61.0,-0.14240902643281628,1.0,0.5,4.127134385045092,0.0,0.6931471805599453,-0.15362801394582248,0,0.0,3.0
L. Andries van der Ark,L. Andries van der Ark,1,1,0,2,3,3,68.0,-0.03152054905104867,-0.666666666667,3.0,4.23410650459726,0.6931471805599453,1.3862943611198906,-0.03202801375929966,1,3.0,2.0
John Heritage,John Heritage,3,2,3,1,4,4,195.0,-0.20215505867512779,0.75,2.0,5.278114659230517,1.3862943611198906,1.6094379124341003,-0.225841009529492,9,4.0,1.0
Annie Cody Holdren,Annie Cody Holdren,0,1,0,0,2,2,18.0,-0.015432239310711847,-1.5,2.0,2.9444389791664403,0.0,1.0986122886681098,-0.01555255575567882,0,2.0,0.0
Annette Lareau,Annette Lareau,8,2,13,4,1,1,555.0,1.3449306111878288,1.0,0.5,6.320768294250582,2.1972245773362196,0.6931471805599453,0.8522558113486466,64,1.0,4.0
Marsha Weinraub,Marsha Weinraub,1,1,2,0,0,0,55.0,0.6728809002655052,0.0,0.0,4.02535169073515,0.6931471805599453,0.0,0.5145472301493309,1,,
Tetyana Pudrovska,Tetyana Pudrovska,2,1,3,0,0,0,22.0,-0.0972660121046623,0.0,0.0,3.1354942159291497,1.0986122886681098,0.0,-0.10232735601279211,4,,
Eui Hang Shin,,0,1,0,2,1,1,122.0,-0.14914785508798425,0.0,1.0,4.812184355372417,0.0,0.6931471805599453,-0.161516908262873,0,,
Esther de Ruijter,Esther de Ruijter,0,2,0,0,3,2,89.0,-0.15057150912328218,-4.5,1.5,4.499809670330265,0.0,1.0986122886681098,-0.16319151931005016,0,2.0,0.0
Yongmin Sun,Yongmin Sun,0,7,0,8,5,1,132.0,-0.12123504238063253,2.0,0.7142857142857143,4.890349128221754,0.0,0.6931471805599453,-0.1292378145291616,0,1.0,8.0
Borja Martinovic,Borja Martinović,0,1,0,1,2,2,34.0,-0.020960114595936618,-5.0,2.0,3.5553480614894135,0.0,1.0986122886681098,-0.02118289631720324,0,,
Mariana Gerena,Mariana Gerena,1,1,2,4,2,2,74.0,-0.30544524745655816,-5.0,2.0,4.31748811353631,0.6931471805599453,1.0986122886681098,-0.3644842825396718,1,2.0,4.0
Eszter Hargittai,Eszter Hargittai,2,1,3,1,3,3,711.0,1.2209465481890553,-1.0,3.0,6.568077911411976,1.0986122886681098,1.3862943611198906,0.7979334780711579,4,3.0,1.0
Eyal Rabinovitch,Eyal Rabinovitch,0,1,0,0,0,0,13.0,-0.038042359700107574,0.0,0.0,2.6390573296152584,0.0,0.0,-0.038784862238204244,0,,
Emily Greenman,Emily Greenman,1,3,3,5,4,2,89.0,-0.34825916222657977,-4.5,1.3333333333333333,4.499809670330265,0.6931471805599453,1.0986122886681098,-0.4281082841523865,1,2.0,5.0
Krista Maywalt Scottham,Krista Maywalt Scottham,0,1,0,0,1,1,9.0,-0.067199160584964,0.0,1.0,2.302585092994046,0.0,0.6931471805599453,-0.06956356349883976,0,1.0,0.0
H. Elizabeth Peters,H. Elizabeth Peters,1,1,2,2,1,1,14.0,-0.05812713644144081,-1.0,1.0,2.70805020110221,0.6931471805599453,0.6931471805599453,-0.0598849778894874,1,1.0,2.0
Daniel Maman,Daniel Maman,2,1,3,2,0,0,8.0,-0.0025001812509817365,0.0,0.0,2.1972245773362196,1.0986122886681098,0.0,-0.002503311923379887,4,0.0,2.0
Steven M. Goodreau,Steven M. Goodreau,1,1,4,0,0,0,165.0,-0.226154514652439,0.0,0.0,5.111987788356544,0.6931471805599453,0.0,-0.25638305665529754,1,,
Jerilee Valenzuela,Jerilee Valenzuela,1,1,1,0,1,1,13.0,-0.1560058373047148,-2.0,1.0,2.6390573296152584,0.6931471805599453,0.6931471805599453,-0.16960970064791095,1,1.0,0.0
Sylvia Niehuis,Sylvia Niehuis,1,1,1,0,2,2,40.0,-0.18605097441698645,0.0,2.0,3.713572066704308,0.6931471805599453,1.0986122886681098,-0.20585753707433443,1,2.0,0.0
Gregory Hooks,Gregory Hooks,2,2,2,4,2,2,95.0,0.9781812914010897,0.5,1.0,4.564348191467836,1.0986122886681098,1.0986122886681098,0.6821778828939309,4,1.0,3.0
Erika Steinmetz,Erika Steinmetz,1,1,3,0,0,0,74.0,-0.2923468137871627,0.0,0.0,4.31748811353631,0.6931471805599453,0.0,-0.3458011552859826,1,,
Mary R. Jackman,Mary R. Jackman,7,1,8,1,0,0,45.0,0.07275897843957334,0.0,0.0,3.828641396489095,2.0794415416798357,0.0,0.0702338144089571,49,0.0,1.0
Katherine C. Kellogg,Katherine C. Kellogg,2,1,2,9,0,0,182.0,-0.08579791853978572,0.0,0.0,5.209486152841421,1.0986122886681098,0.0,-0.08970363627652463,4,0.0,9.0
David Eitle,David Eitle,0,6,0,2,6,4,272.0,-0.2583117957929061,3.75,1.0,5.60947179518496,0.0,1.6094379124341003,-0.29882633409118947,0,4.0,2.0
Angela Estacion,Angela Estacion,0,2,0,10,6,6,74.0,-0.02688397170724035,-1.16666666667,3.0,4.31748811353631,0.0,1.9459101490553132,-0.027251955917160436,0,6.0,10.0
Margaret Tresch Owen,Margaret Tresch Owen,1,1,1,0,4,4,45.0,-0.18578403384319356,0.0,4.0,3.828641396489095,0.6931471805599453,1.6094379124341003,-0.20552963348036335,1,4.0,0.0
Bruce Western,Bruce Western,24,8,36,11,9,8,1826.0,-0.2184871530351643,5.5,1.125,7.510430556378006,3.2188758248682006,2.1972245773362196,-0.246523690401166,576,8.0,11.0
Brent K. Marshall,Brent K. Marshall,0,1,0,0,2,2,36.0,0.00039734862763553415,0.0,2.0,3.6109179126442243,0.0,1.0986122886681098,0.0003972697055752817,0,2.0,0.0
Lisa Dodson,Lisa Dodson,1,2,2,1,2,2,44.0,0.07448894650782528,0.5,1.0,3.8066624897703196,0.6931471805599453,1.0986122886681098,0.07184514994451435,1,2.0,1.0
Torkild Hovde Lyngstad,Torkild Hovde Lyngstad,0,1,0,0,1,1,23.0,-0.24967192279065595,-2.0,1.0,3.1780538303479458,0.0,0.6931471805599453,-0.2872447318200126,0,1.0,0.0
Julia R. Henly,Julia R. Henly,0,1,0,4,2,2,147.0,-0.013057396103874899,-1.0,2.0,4.997212273764115,0.0,1.0986122886681098,-0.013143393320480229,0,2.0,4.0
Michael O. Emerson,Michael O. Emerson,3,3,3,2,4,4,156.0,0.20418578204398546,1.25,1.3333333333333333,5.056245805348308,1.3862943611198906,1.6094379124341003,0.18580363900623176,9,4.0,2.0
Mary E. Campbell,Mary E. Campbell,1,3,2,9,3,3,151.0,-0.2769665370725306,0.0,1.0,5.0238805208462765,0.6931471805599453,1.3862943611198906,-0.3242997744539345,1,2.0,8.0
Mark Chaves,Mark Chaves,9,2,17,14,3,3,155.0,-1.2815384087130903,-0.666666666667,1.5,5.049856007249537,2.302585092994046,1.3862943611198906,,81,3.0,14.0
Trond Petersen,Trond Petersen,9,2,17,7,3,2,177.0,-0.8149815981961895,0.5,1.5,5.181783550292085,2.302585092994046,1.0986122886681098,-1.6872999896407597,81,2.0,7.0
Edna C. Alfaro,Edna C. Alfaro,0,1,0,0,3,3,93.0,-0.06514202120235503,0.0,3.0,4.543294782270004,0.0,1.3862943611198906,-0.06736065556463226,0,3.0,0.0
Robert Joseph Taylor,Robert Joseph Taylor,0,2,0,0,3,3,91.0,0.028678423248235073,1.0,1.5,4.5217885770490405,0.0,1.3862943611198906,0.028274894159171348,0,3.0,0.0
Dalton Conley,Dalton Conley,9,5,14,5,4,4,550.0,0.4809733805340234,3.25,0.8,6.311734809152915,2.302585092994046,1.6094379124341003,0.3926995611430497,81,3.0,4.0
Glenn Deane,Glenn Deane,8,2,13,3,4,4,69.0,-0.28530483657096606,-0.5,2.0,4.248495242049359,2.1972245773362196,1.6094379124341003,-0.33589917205343534,64,4.0,3.0
Zupei Luo,Zupei Luo,0,1,0,0,3,3,34.0,-0.02269510854074348,-4.0,3.0,3.5553480614894135,0.0,1.3862943611198906,-0.022956606575425875,0,3.0,0.0
Amy Kroska,Amy Kroska,2,2,4,4,1,1,119.0,-0.10922674588149363,-2.0,0.5,4.787491742782046,1.0986122886681098,0.6931471805599453,-0.11566536861353875,4,0.0,3.0
Gregory E. Robbins,Gregory E. Robbins,0,1,0,1,1,1,161.0,-0.1087603443545809,0.0,1.0,5.087596335232384,0.0,0.6931471805599453,-0.11514191388994283,0,1.0,1.0
Paul T. von Hippel,Paul T. von Hippel,12,4,15,8,4,3,1293.0,1.1022775342988904,-1.0,1.0,7.165493475060845,2.5649493574615367,1.3862943611198906,0.7430212971829222,144,1.0,6.0
Gabriele Plickert,Gabriele Plickert,1,2,2,2,3,3,102.0,-0.07639328573650235,0.333333333333,1.5,4.634728988229636,0.6931471805599453,1.3862943611198906,-0.07946893186224226,1,3.0,2.0
Yoshinori Kamo,Yoshinori Kamo,1,1,2,1,0,0,86.0,-0.23055314959648485,0.0,0.0,4.465908118654584,0.6931471805599453,0.0,-0.26208339838949124,1,0.0,1.0
Charles E. Stokes,Charles E. Stokes,0,2,0,4,2,2,107.0,-0.2864296817488037,-2.5,1.0,4.68213122712422,0.0,1.0986122886681098,-0.33747429296033654,0,2.0,4.0
Joost R. van Ginkel,Joost R. van Ginkel,1,1,0,2,3,3,68.0,-0.03152054905104867,-0.666666666667,3.0,4.23410650459726,0.6931471805599453,1.3862943611198906,-0.03202801375929966,1,3.0,2.0
Ambika Krishnakumar,Ambika Krishnakumar,0,1,0,0,2,2,10.0,-0.060232804606291095,-2.5,2.0,2.3978952727983707,0.0,1.0986122886681098,-0.06212309886677593,0,2.0,0.0
Francois Nielsen,François Nielsen,12,7,15,24,13,8,148.0,0.039983815326818384,3.625,1.8571428571428572,5.003946305945459,2.5649493574615367,2.1972245773362196,0.03920515084643767,144,,
Ruth Katz,Ruth Katz,0,1,0,0,1,1,114.0,-0.0611639192791169,-1.0,1.0,4.74493212836325,0.0,0.6931471805599453,-0.06311438293500961,0,1.0,0.0
Gregory M. Eirich,Gregory M. Eirich,0,1,0,4,1,1,626.0,-0.10306369726440281,-9.0,1.0,6.440946540632921,0.0,0.6931471805599453,-0.10877043088780829,0,1.0,4.0
Ivan Llamazares,Iván Llamazares,0,1,0,0,0,0,4.0,0.9537536674993468,0.0,0.0,1.6094379124341003,0.0,0.0,0.6697524799107621,0,,
Fred Block,Fred Block,5,1,6,5,1,1,213.0,0.06925998977845821,0.0,1.0,5.365976015021851,1.791759469228055,0.6931471805599453,0.06696681087147184,25,1.0,5.0
Ulrik Brandes,Ulrik Brandes,0,1,0,1,0,0,295.0,-0.43205414069403814,0.0,0.0,5.69035945432406,0.0,0.0,-0.5657291829273533,0,0.0,1.0
Tim Slack,Tim Slack,0,2,0,0,2,2,30.0,-0.024428190647530847,-0.5,1.0,3.4339872044851463,0.0,1.0986122886681098,-0.024731508760536838,0,2.0,0.0
Bart Soenens,Bart Soenens,0,1,0,0,2,2,68.0,-0.040263522065995,0.0,2.0,4.23410650459726,0.0,1.0986122886681098,-0.041096534354945126,0,2.0,0.0
James P. Spillane,James P. Spillane,1,2,1,0,3,3,42.0,-0.14840866678419767,0.333333333333,1.5,3.7612001156935624,0.6931471805599453,1.3862943611198906,-0.16064852307448382,1,3.0,0.0
Yun Suk Lee,,0,1,0,0,1,1,102.0,-0.4736822452720938,-2.0,1.0,4.634728988229636,0.0,0.6931471805599453,-0.6418501521963442,0,,
Bryan K. Robinson,Bryan K. Robinson,0,1,0,0,3,3,5.0,-0.024553037415880427,-2.66666666667,3.0,1.791759469228055,0.0,1.3862943611198906,-0.024859489864886813,0,3.0,0.0
